"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
-3.54045208177215,-3.0679139816772,8.07906320261058,-5.60465281752837,2.06794821415362,-2.98279450959962,7.10253232840814,-6.82853588717236,8.05192296362657,-4.98694532812609,0.478422754474759,-11.9617667657926,-4.63212473691479,10.6882116858383,1.50852541205999,1.26241644649533,4.46492119863337,6.15903790845096,-8.8272847452639,-11.2553894069784,-1.21257934558721,-1.12275731487204,6.51449412082414,8.27827706188926,-4.18613766444461,3.71296236978733,7.59197878167098,-1.17421684758108,-3.42200156216637,6.69014530955389,-6.23463318005879,0.545604153563216
-8.41564131803739,-7.78767640685627,9.0608389410882,-3.05339295181623,4.05294117380647,-0.364407412532508,7.11829045395228,-11.5497091937799,10.399826610997,-2.34471660007734,1.22815342768941,-9.5522895881418,1.44016415456217,5.8109839602435,-3.17115812967345,3.15276124442145,2.14983404523769,1.3497974207595,-6.49375257416451,-8.89832603166174,0.879577778136798,-2.80983757597662,6.49305751651306,9.07197839867821,-8.94372544298393,2.48902050224494,2.76050749226,1.28214362273329,-0.772643539412569,5.49954356852248,-10.8681482786363,3.91050315031167
-2.71225990034541,-1.89833927906386,5.38533284727476,-2.51999838368681,5.37228028779098,0.166518387342762,8.34238302576759,-5.71086999286502,11.2674088502749,-1.77622526501973,-0.763871782955297,-8.75607833219649,2.57215971678959,11.7139562958137,2.57405746822227,2.07089491433815,4.23693333946248,7.2259356551169,-5.58250972358501,-8.27268044331667,2.46336820289203,-4.92804587379522,2.49606385627866,9.01540128174091,-3.22976698424465,2.39190984764627,4.03818714366613,2.1481705390655,-1.10830924395501,10.5851189850725,-5.07870925208628,4.82183913875474
-5.85702200167801,-5.08315627555008,6.49540478156973,-3.933975412544,6.84046107672699,-1.24806823054424,6.84150076725999,-8.9553952436647,9.33115811470726,-3.23259638524032,0.603801840022963,-10.3396546423895,4.11341772044582,8.51960169977075,-0.353259324727102,1.79715003450144,2.63068533004402,3.98919105029687,-7.07411195847572,-9.7233226526682,0.066168597766068,-6.45786143564066,7.10013525822818,9.03857677894354,-6.42785531955624,1.6087350305026,5.18646231207428,0.46075543101495,-2.59005036415086,8.23143857268296,-8.34463748477696,2.06207152493454
-2.70142249684279,-2.03837144470396,6.64087221199344,-1.67094134114545,2.29712391020207,0.772600644097767,8.08685365780282,-5.82323993056585,11.906686646685,-0.940225136001729,0.269641289328543,-8.1065622782436,-1.79940251016678,11.4365611467621,2.60769429512661,1.76715102101897,2.64560266544235,6.91400839026619,-4.73045181803362,-7.64597239681727,1.84046949340668,-7.56850614320035,5.14718422381058,9.87296003658336,-3.50217396563859,-0.663361608097032,5.30729054150468,2.92395691888327,-1.72268167179306,9.38732303417848,-5.24267486932086,3.67403296542651
-6.56424059124136,-5.91518525569455,7.41014394645717,-3.38393307001414,5.37056804443158,-0.611961182357523,5.90949210642918,-9.76556031799722,10.0970213894356,-2.81858746757391,-1.00247125290504,-9.69831205959167,5.95079083159322,7.84559500158162,-1.29881178543436,1.99566019610618,1.20250442176645,3.06628842930032,-6.5701123934395,-8.97086283928536,-1.43019713716811,-1.19148554047445,6.08336934642375,10.06818934721,-7.19611635688561,2.91652977950326,2.53788384349529,1.33948764507573,-0.609882985786646,8.87382724689053,-9.25952227019188,2.91369898027151
-5.42532864552213,-4.72110563912516,6.48994062697102,-3.01912729923168,3.47149328151752,-0.414053958885289,6.11630296640098,-8.60474157916165,10.5162105691866,-2.32764406943712,1.00575428758357,-9.21398482084377,5.89565373603282,8.59873126984897,-0.324745488313281,1.78153483465007,3.72679666770426,4.28950167574089,-6.15058328877849,-8.89710872447603,4.9427370113599,-2.42028447509561,5.90720757052067,7.08903662450278,-6.16765228133711,2.67743893052314,4.69880754290996,1.39169451572114,-0.0957216572766606,8.56123645415768,-7.93987853192099,2.51740375402
-7.15211168348474,-6.24360586640311,4.11773812748232,-4.03669050545794,6.71747253341501,-1.41017348314085,5.64222744507328,-10.3692427418372,9.6204977431076,-3.30642588272582,-2.40409858827526,-10.4206446988713,-5.05636550275965,6.96960896790972,-1.86597034885622,0.292728010293809,2.98675219256453,2.50429127049551,-7.34094033288983,-9.85432471161608,-0.673009801711232,-3.75279889440478,5.09892330767877,10.5428430909401,-7.86071266624453,1.72249871975536,2.33784081637062,0.595189540859333,0.0593250631861721,9.48419860310831,-9.65058229740805,3.66325459828668
-7.2977718185947,-6.39605598943768,4.33372661981158,-3.27099220315609,4.78803557710082,-0.51207470577282,7.50894707370809,-10.5598421786843,10.6933563066953,-2.25214323945885,2.15164028489345,-9.54736695893864,-2.49926050206746,6.74983249568894,-2.02681658339367,3.5074547243713,2.21217646011863,2.25801098806648,-6.41968911128818,-8.91861297796607,1.17862512427071,-3.02555813730727,7.99254962775356,11.029978366443,-7.97522635174788,2.63795034628683,5.7160121902181,1.2592296934272,-1.19616620214721,7.77532767102268,-9.70325246091309,2.57762702629133
-4.78834374152351,-4.17444247639567,8.09430689411729,-1.28810588846114,4.87153322142434,1.40731432522876,7.20054451849494,-8.11419695843061,12.2128988374024,-0.572470067680617,1.73976118978665,-7.72566016237561,-3.39768175213781,9.33584409312203,0.453767715745567,1.13538340176881,4.07810559385633,4.82451844649111,-4.6842490104229,-7.12718822766262,4.44632677057921,-5.11898017096095,8.12147641605684,8.41465274912059,-5.5215265167704,3.36555190667386,4.01225975878763,3.31693163052187,-1.85377317621288,6.41473167976814,-7.37864672462197,3.44722832668589
-6.30610694533548,-5.54907542963426,6.46755495430862,-3.94597616858322,4.18304124799716,-1.32367185876429,8.94995704147063,-9.64437449099187,9.56501175006434,-3.41696165245606,0.0836711105524687,-10.4374350140248,-2.8706899038223,8.0565273392047,-1.13913818371927,3.77866067114598,3.46606567800989,3.40976729772356,-7.35067219465161,-9.85757943257632,4.49496963165967,-3.70023612154086,5.80347718826462,7.00346822967688,-6.98280601005325,2.90866806181203,5.42685583394865,0.499759028545607,-1.10134776325941,8.22896739058609,-8.67025011967578,5.27882077734369
-7.05278355387613,-6.28283948666121,4.9928851144071,-6.34742427812053,3.06937195433369,-3.78488771850092,7.37500152896214,-10.2691558620109,7.04972230033656,-5.8442840053192,-0.189494918664134,-13.0696575854667,1.85486195092825,7.22480745363062,-2.05791060677186,-0.206105918323637,2.99700791741697,2.61133432566506,-9.75902785892718,-12.458045114745,0.148213686049018,-4.10656762734183,3.99494029122594,7.31219317606137,-7.79279729787439,3.15394589234979,6.63061312457952,-1.84688698659339,-1.90278185732481,9.61502924651252,-9.5920150016093,1.32339843441441
-5.44215938527412,-4.87243222797383,6.60227619262747,-3.47993946028863,3.49024787730118,-0.928653933127123,8.85641728433584,-8.60950913908404,10.0246468780995,-2.80559124412547,0.733581346385183,-10.1025022362547,-5.97932383118,8.78025767115231,-0.153358476733237,0.780437051552785,2.93117525279408,4.12520223314977,-6.73916259012528,-9.27676299058983,2.31844591698234,-4.7010573146632,4.8480900233494,6.97117084251446,-6.18130155887558,2.92908561003229,5.12727748337069,0.979012995423372,-2.73926374740031,8.17232661547904,-7.96715262630404,2.66768493393172
-4.83771373971266,-4.10167900874621,7.98886824755969,-0.461755461051209,4.7818252916871,2.15500740693514,9.48428628545853,-7.91803193172399,12.8112412434928,0.206794861478239,-0.252405522546438,-6.88478334650832,5.84440236275372,9.37628597761154,0.448320225152109,0.000509359902570949,4.59618239030515,4.87559012234831,-3.80417531270563,-6.19199804895741,4.3866946670554,-2.85949208650786,9.38605199897995,9.73955264817499,-5.46756260333365,1.4048952372456,6.14699949116917,3.95317611191736,-0.664865160510303,2.64310408272956,-7.30593068406853,2.98646293458907
-3.25561497244059,-2.80758123795549,8.66938700965206,-7.08406200298838,6.31399860668144,-4.3686695342861,6.89820502138873,-6.73183950767628,6.65031359249677,-6.06722181400109,0.0912180578062714,-13.4593522170537,1.31951720779727,10.9737734708934,1.67328843197042,1.60601309625447,2.74155645311803,6.35118566954606,-10.1453316458243,-12.6258879962193,0.866926971857448,-5.64976727485197,4.05077492316609,10.1450966320732,-4.18279032166354,4.90883391856925,4.68585007425116,-2.36303232643274,-0.832747985184078,7.88418456286394,-5.9438200883321,5.18021558510314
-3.63713182577332,-3.20069365016193,6.3437244167809,-5.54079560071887,6.03425261134522,-2.92836678952918,7.8316978567278,-6.85700028605309,8.07097830282986,-4.96875702713629,0.594802194424667,-11.9690782911147,3.47102565963942,10.3793744091416,1.41173245844876,1.52219935052822,5.92398269894216,6.02196130954133,-8.7888104664455,-11.3371387329693,0.648999544388318,-4.45520188185039,6.21110596131671,11.1916292564905,-4.53928587915991,3.02314992100321,4.89645628978365,-1.04137947527956,-0.19669901691025,7.13354405697125,-6.43058801125655,4.70423008436848
-6.02890750721923,-5.4791516840012,6.51692416561817,-7.20345684296828,8.2230343886582,-4.4927934086213,6.52246814818917,-9.27855244545663,6.47254919076064,-6.51881540031886,0.210452347179177,-13.4575318586962,1.8885240668425,8.27705736215764,-0.753440519420419,2.43983872665493,3.59469743663211,3.56236216102719,-10.443886256653,-13.0220202465524,4.109392196202,-5.09693602860279,4.93932092806906,9.7580593210647,-6.78488113723893,2.7751407635776,5.7440722372531,-2.66650308456568,0.258771052988164,9.11636098761146,-8.70136836497336,3.47268223738469
-6.32523579070339,-5.68942643614839,5.01103046319232,1.02044662921013,5.89720634259035,3.45981391159306,8.20275999844976,-9.40222890869253,14.3784503258016,1.54621264900981,2.34850933158218,-5.5192203397475,1.86774576794765,7.89165084997676,-1.21555837899798,2.46566227553817,2.57685595036528,3.43585708395038,-2.41247396184534,-4.88837796773536,-0.174586810626282,-7.45258014930265,4.29362981190246,10.5056744040208,-6.74590226605284,1.8042095884922,4.88942295557087,5.35456689231913,0.0401064585092721,9.30639731834355,-8.87193858650008,1.94342448073141
-8.84131127178095,-8.31999210744391,7.23429090321837,-1.67988334430172,4.71484271941276,1.01908977375567,6.27314771780835,-12.0926433297383,12.0133406198052,-1.15424182450498,-0.0751527866991833,-7.97996891468657,6.20252771405702,5.47105646224091,-3.89485994019205,1.74613087149302,4.56505208923698,0.892583715540557,-4.8820113938833,-7.70415071141049,0.621103658568598,-3.51854546484079,7.17444108728411,8.66087751605565,-9.38215581026055,-0.0851932869065384,4.31587297992428,2.78627026185398,-0.726440972403938,9.58527624829012,-11.4350211024961,3.90826831932519
-5.94598722497036,-5.39164070927173,6.13419867242698,-8.13139806174183,6.32989503681821,-5.59654773002438,6.3297133393126,-9.14018864150837,5.31761309495919,-7.59832449353717,-0.714342608282117,-14.755583129115,-3.12898743539585,8.4184926165507,-0.760123126690324,3.71910583404513,0.733964945777417,3.67965824337089,-11.473462478841,-14.037756543701,-0.850317515749422,-1.41512497196768,6.86995196310597,8.11749410746327,-6.78449300624384,1.9298988305297,3.20214642899116,-3.63238649577155,-1.65384417652005,9.2848861943782,-8.44008563346834,3.68211919561124
-6.23643101553344,-5.25431704192949,7.22964367162832,-2.47409023377352,4.96127935734931,-0.123165802095501,7.72592009946264,-9.03284107596348,11.0122275145876,-1.97480592261751,-1.01906082963776,-9.19557025057998,-6.14268513849349,8.1816331235915,-0.84308612648396,2.55840345501023,4.75345094266008,3.8043155284124,-5.79853020859283,-8.31664121881952,5.70240859048547,-2.48106593427658,6.01635172003915,9.68801374327154,-6.63202724603588,1.61118149623933,6.45436345173246,1.98099923191939,-1.71542136726649,5.46741009020425,-8.57274316899726,4.20456121240366
-4.87145847341653,-4.05572354213782,7.47903088561592,-2.21669466871571,7.56870128893522,0.424162355551256,7.51575454687606,-8.12038564398217,11.4246286972184,-1.46882626742655,-0.347936104382405,-8.44281199539516,-6.59223622334788,9.49325930646608,0.304878742195237,0.0271690173693848,-0.0722647105979846,4.9380719909541,-5.33121572612118,-7.89843965724693,-0.223752546438942,-2.05566646848929,8.3306582624248,9.77504545097204,-5.56020661054288,-0.502224241405168,8.02756494404785,2.4391922559306,-2.07658006503813,12.0355085323501,-7.3952012857516,3.55139508613785
-5.11257206257474,-4.27446101560595,7.80929707035702,-6.78892599992921,5.5971315047728,-4.03606550844122,7.69813944168005,-8.22039095481584,6.82147602530334,-6.24768629304765,-0.831690109314274,-13.1684626033577,-2.59484146140854,9.3855506615135,0.0875702288612443,1.84809808579722,4.33517192598892,4.72551838793857,-9.83772809210255,-12.4716103045467,3.30305380622769,-5.43746977283147,6.68547494143771,6.77117847347113,-5.7386546662273,3.34402154937504,6.38741267604331,-2.22225016089584,-2.49009503315054,10.3255810709519,-7.53363856397028,1.71395307044176
-6.69388780246802,-5.97261253574244,6.16526717297988,-6.64761128325731,9.14231778971175,-4.27092356536629,7.49295651536501,-9.89795638687728,6.74142539782227,-6.18933989791307,1.44213972585609,-13.0875518785766,-6.95093875967249,7.70483921764699,-1.39239182794946,2.85539054614121,4.83364580122046,3.09260965495175,-10.0738962094218,-12.4912788135165,0.433732850881728,-4.41615680422019,6.61779363247222,10.523652425354,-7.38068697319605,2.15914714229172,6.52290438026419,-2.28813696126588,-2.05100743096133,9.33127807796196,-8.99749349217757,3.17249029153117
-2.18895770182837,-1.60490930670986,7.27914867168507,-2.90688895101303,1.95674887424786,-0.475618233382551,6.85817909253859,-5.61467746701597,10.5873208156515,-2.30445134802852,0.616058569901315,-9.29697178567939,-4.92541607315187,11.8662714321652,2.65842164037166,1.06640105006097,0.403884912673889,7.41192321224899,-6.1652906875871,-8.86797290742657,-1.64547095896732,-2.87591888063537,8.69766965433742,8.59086590087922,-2.98964482827417,4.13088262377303,3.83920270947225,1.65009203411393,-0.923516358011439,4.80565393581795,-5.04905363477001,5.51216472185934
-4.77012092173797,-4.16590657076818,5.05718486931375,-5.08925808568983,3.50634986243741,-2.453387396867,7.28114023329745,-8.10666614871144,8.34565600438904,-4.269447166422,0.198581479418226,-11.3544998630155,5.96424832901632,9.59693441542213,0.563924920254303,-0.00199992121543557,2.39154137076628,4.92135500532723,-8.31938487887718,-10.9574128539778,4.42928245249587,-4.85911924588522,8.66257769495545,9.21515370600821,-5.442295107734,2.05895597864582,5.01887904007163,-0.529492412924707,-1.1808813414322,6.66961285050386,-7.23932258754285,1.36356243366874
0.143993107322513,0.888232324566491,5.9897345400076,-1.75749257861895,6.64382627509576,0.88540941723842,9.13921565964123,-3.15107838736624,11.9434975602159,-1.01474968030415,0.355467558277996,-7.96890669709155,1.48438296228472,14.4622432285749,5.27794111735488,3.5314877545705,1.36887741323683,9.8576754937517,-4.85147217236089,-7.38473263626448,-1.58142668347492,-3.44470483867257,2.33620348721238,8.09133164331555,-0.439615664928086,4.32563287707095,5.00778152784869,2.84620444675952,-2.9669483863717,7.63864158216309,-2.47554424322013,3.74615105009284
-4.9547052247742,-4.25265779555129,5.92328595421058,-3.84485076817102,6.44715578757971,-1.34491855363626,7.40035847702784,-7.96582942480403,9.5460961740143,-3.16069328596264,-0.752193033919047,-10.3653053744948,-6.3262817926787,9.31221510269675,0.28090576888103,1.1287801599222,2.93815776348772,4.91111206651044,-6.94807092770523,-9.48601413563895,1.16507191108796,-7.75893822817608,4.70822514222277,10.1478819787281,-5.61934094096148,0.669795096244844,5.80552785925108,0.775995348238299,-0.267624163329148,6.04691581346209,-7.40581435948747,5.62450593895295
-7.04998243979941,-6.40395578486674,4.35998589844046,-5.52813101571128,5.46894226201878,-2.77331880180857,6.01972763059427,-10.2781603493043,7.98962761846269,-4.79340271736848,3.10753293602262,-11.9390874256507,-6.46638397770373,7.14459860007967,-1.96114354007081,0.820007518847775,1.81767812414111,2.61580980824775,-8.67424477708025,-11.5179564670138,2.131643334354,-4.72541315382233,7.76471291366285,8.89286105611424,-7.70420204833269,0.758096185201847,4.32937399573163,-0.94633025666028,-0.162852264791833,5.81430664875185,-9.60138322592472,2.955701477101
-3.77808456271163,-3.01782498343796,6.81031615527935,-3.30883817614445,2.19397229290887,-0.656163727153596,6.52282174516955,-6.88228836390033,10.2374286578607,-2.60599574070787,1.28066170339268,-9.79145002036807,-2.33149118425464,10.4257877270003,1.39022900660803,1.43960393046259,2.15167916659141,6.16004975659475,-6.67225850470689,-9.17138919417761,3.32362303720074,-3.49065495553386,8.21104658806117,7.58363910879669,-4.28274865821072,1.81355892780996,3.54653839263851,1.02665515226363,0.0527002662550593,6.78753063578525,-6.2248450642588,4.20872211382221
-5.04961278258796,-4.32111637406319,6.98019214858735,-5.7938294214129,4.15353106371224,-3.22291908744172,6.24973597406527,-8.22382254812806,7.90291602203609,-5.07350261105059,1.25148544902584,-12.1657892669406,-2.27449785659608,9.03754056893615,0.0277941074883113,1.17628483713599,1.53247078959358,4.70740107688407,-8.80290116532003,-11.4837566696397,-0.445182193763422,0.0249563942440529,5.67170788221745,9.71508961216998,-5.74207425810159,3.77574356466149,4.61354725223104,-1.13889079084043,-2.98709479833332,8.51903246277277,-7.41027283853674,2.91994553216711
-6.63337967228913,-6.12938118181194,6.41313624983843,-2.8380897441399,7.13000801153353,-0.365349930527824,6.46387453305556,-9.90549284511721,10.6299018586036,-2.3293345434558,0.524245411180376,-9.32946070602947,-2.77062777791731,7.45671768819768,-1.42225962826621,2.66844417591277,4.40309641675785,2.97439139989807,-6.11334822036831,-8.63234317801201,-0.439245802315842,-4.82766240206706,9.1606732928445,7.30133832918222,-7.36197575204821,0.20200299137324,9.38573873048467,1.5152539903334,-2.0769301228693,9.75193693880876,-9.2025252125141,4.08532373278802
-3.96958570953355,-3.28366692994641,7.53235678408661,-4.87426117445117,7.04253895441432,-2.24157331198981,6.08066575459043,-7.23850642138831,8.51964689877206,-4.44090900060508,0.511168632359277,-11.4109225121766,-2.38804227363562,10.3256451526463,1.34414099762206,2.25128969373493,4.11775745712475,5.64382182601564,-8.13684086671516,-10.7464184936538,-0.906978118407442,-3.36246244853476,7.56434799522114,9.11776389360675,-4.5719490114239,4.67532860169715,4.27788201121197,-0.314929673561766,-2.07289404478334,8.62889214908428,-6.56381503127682,1.80509660937146
-5.40648032372778,-4.87619765954522,6.04748872131052,-4.84208610471823,4.64425656491496,-2.09486923647702,4.63191523453552,-8.71034281518088,8.78526840490974,-4.09352935424183,1.12577131795867,-11.0849450506307,5.79427541405742,8.56604660446583,-0.42661928408639,3.38700183459716,3.67083874527704,4.09442774448187,-7.98763142389996,-10.3784145167286,3.76653180224386,-2.74127465158057,6.64141060607065,9.37901911748198,-6.27640920330695,3.03942385582947,6.43242108386228,0.0998083108888441,-2.11959590939324,11.0626429698426,-8.26652430516114,2.73614526254343
-5.28883558621757,-4.80444548643803,5.4059125039678,-3.31468860121346,4.83077143651937,-0.568472221667052,8.12959386477351,-8.44353853301365,10.5003069300159,-2.54925427474121,0.837144398515415,-9.4267714536659,-3.02843963531611,8.92269993645165,-0.295439905936497,1.43915499802678,3.20468495625437,4.43995721350408,-6.27057349079399,-8.9103839652346,-1.16033490656844,-8.06812012374246,6.21599681847933,12.7217358772522,-6.0181975866462,3.03029981632704,2.11982635287333,1.34460620685266,-2.24710358697806,8.28331563388164,-7.70853618816028,4.94639929923609
-4.73140236336095,-4.0400864260878,7.20701157427581,-3.24796361208174,3.04925716673106,-0.601629910937038,8.12001428697004,-7.81421448546575,10.3668725097818,-2.56798742765819,1.24723743174235,-9.815439426045,5.49821031017432,9.53290491236885,0.544003981664195,1.80517953838383,3.44262134355245,5.14347465439503,-6.36376623905425,-9.05277025016106,4.53110404131293,-5.36311843577585,7.4242864781838,9.99158787909183,-5.34504689335422,1.1408879154727,9.63345210748604,1.27636040204922,-2.24183790916429,7.07043017182701,-7.26398105729953,6.53870837255726
-5.65803735081863,-5.2706047776361,5.96280037220042,-1.57950403981596,5.31824364283601,1.15425851186799,7.15333283806373,-8.87216243331255,11.9732868826181,-0.822904737003177,-0.204061161007708,-7.95443617370821,0.897685315807601,8.54177343569893,-0.44019220544384,0.841578430041828,2.43811206630335,4.00903035697426,-4.81683664237714,-7.35483973122162,1.22878129675371,-1.88277338466046,3.85023665975815,7.76805625757718,-6.5626789600824,2.49317707555143,2.46976008550406,2.86671237818112,-2.70291459335154,9.03989130560683,-8.35328611031975,2.99228378152252
-6.33094290056577,-5.92048676441794,8.21829481010835,-4.50440473128109,6.11059193031045,-1.88949108199791,6.65101614840485,-9.64840336881852,8.82851740498973,-3.86236813326878,1.82883854842442,-11.1519333233855,3.45821208726272,7.81012979310068,-1.25801070727156,2.51619576800947,6.35764481231843,3.20310329181775,-7.71001653245308,-10.412341212463,2.09778720768379,-5.38090476001903,5.58589026612828,9.82393826318988,-7.0517929212541,1.26830612047417,5.06568786499806,0.0767544303264113,-2.24499736227815,9.89592900984966,-9.22836769937825,4.03809638981177
-6.11390769579605,-5.52487687505734,6.34274734577375,-3.09476535961471,6.41370081897135,-0.480055151536332,6.55719279823691,-9.4415531388708,10.4249028921359,-2.37901911011922,-1.42282245510648,-9.46236202662022,-3.13540708236214,7.99417385062105,-0.855237348620098,-0.0530458067405088,3.05674232550521,3.406405194305,-6.20700460064524,-8.80609313372366,-1.8060499501168,-3.5072733265602,3.7460170684313,9.23176109130953,-6.84256180013539,1.99454358354074,4.91039507613799,1.46851501330969,-1.98580569289522,4.20631437250823,-8.85868297455861,5.13565152263941
-5.23671742281654,-4.67616598480325,7.4298414317893,-2.83960702991643,8.59294615614385,-0.366681880778374,7.84262667232922,-8.62860205754074,10.5641765567758,-2.38554800256908,2.48570074411588,-9.44934089498491,-3.73637464922065,8.75265172014308,-0.330228058253332,1.59672341919896,3.84070066948,4.3459701914662,-6.32521114411183,-8.85076880581526,-1.19219618760595,-3.37561939139665,4.81314602372014,9.6296710811027,-5.95744432010791,1.81716807814622,4.54724798664944,1.54899778804639,-1.3954192563957,6.28638671170942,-7.78421018644143,3.25517480399627
